"","year","municipality","province","population","latitude","longitude","surface_km2","surface_land_km2","surface_water_km2","university","flag_color1","flag_color2","flag_color3","flag_color4","shield_symbol_1","shield_symbol_2","shield_symbol_3","shieldholder_1","shieldholder_2","shield_crown","asylum_migrants","avg_household_income","avg_woz","avg_ww_ratio","murders"
"1198",2001,"Buren","Gelderland",NA,51.910389,5.334058,142.9,134.3,8.7,0,"red","white",NA,NA,NA,NA,NA,"lion","lion","crown",85,NA,NA,NA,NA
"1199",2001,"Capelle aan den IJssel","Zuid-Holland",NA,51.938073,4.591778,15.4,14.3,1.2,0,"blue","white",NA,NA,"fish",NA,NA,NA,NA,NA,570,NA,NA,NA,NA
"1200",2001,"Castricum","Noord-Holland",NA,52.545259,4.672735,60.4,49.7,10.7,0,"blue","yellow","green","white","lion","acorn","plant",NA,NA,"crown",85,NA,NA,NA,NA
"1201",2001,"Coevorden","Drenthe",NA,52.661357,6.741062,299.7,296.5,3.2,0,"red","blue","yellow",NA,"eagle","staff","lance","savage","savage","crown",105,NA,NA,NA,NA
"1202",2001,"Cranendonck","Noord-Brabant",NA,51.286922,5.596695,78.1,76.5,1.6,0,"red","white",NA,NA,"horn",NA,NA,NA,NA,"eagle",90,NA,NA,NA,NA
"1203",2001,"Cromstrijen","Zuid-Holland",NA,51.736089,4.460849,70.3,54.4,16,0,"blue","white",NA,NA,"cross","wave",NA,NA,NA,"crown",55,NA,NA,NA,NA
"1204",2001,"Cuijk","Noord-Brabant",NA,51.728927,5.879209,57.1,51.3,5.8,0,"yellow","red",NA,NA,"martlet",NA,NA,NA,NA,"crown",170,NA,NA,NA,NA
"1205",2001,"Culemborg","Gelderland",NA,51.956108,5.240045,31.1,29.4,1.7,0,"yellow","red",NA,NA,"pillar",NA,NA,NA,NA,NA,130,NA,NA,NA,NA
"1206",2001,"Dalfsen","Overijssel",NA,52.507755,6.259667,166.5,165.1,1.4,0,"blue","white",NA,NA,"scythe",NA,NA,NA,NA,"crown",65,NA,NA,NA,NA
"1207",2001,"Dantumadiel","Friesland",NA,53.272981,5.98593,87.5,85.4,2.1,0,"white","red","yellow","green","fox","wave",NA,NA,NA,"crown",60,NA,NA,NA,NA
"1208",2001,"De Bilt","Utrecht",NA,52.109272,5.180968,67.1,66.3,0.8,0,"yellow","blue","black","white","grate",NA,NA,NA,NA,"crown",150,NA,NA,NA,NA
"1209",2001,"De Fryske Marren","Friesland",NA,52.948003,5.791388,559.9,361.8,198.1,0,"blue","white","yellow","red","hare","orb and cross",NA,NA,NA,"crown",145,NA,NA,NA,NA
"1210",2001,"De Marne","Groningen",NA,53.360934,6.380521,240.3,168.2,72.1,0,"blue","white","yellow",NA,"key","wave",NA,NA,NA,"crown",20,NA,NA,NA,NA
"1211",2001,"De Ronde Venen","Utrecht",NA,52.20668,4.886773,117,100.8,16.2,0,NA,NA,NA,NA,"agnus dei","key","snake",NA,NA,"crown",105,NA,NA,NA,NA
"1212",2001,"De Wolden","Drenthe",NA,52.681979,6.366039,226.4,224.8,1.6,0,"yellow","green","black","white","forest",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"1213",2001,"Delft","Zuid-Holland",NA,52.011577,4.357068,24.1,22.8,1.2,1,"white","black",NA,NA,NA,NA,NA,"lion","lion","crown",1170,NA,NA,NA,NA
"1214",2001,"Delfzijl","Groningen",NA,53.331027,6.92446,227.5,133.1,94.4,0,"yellow","blue","red","black","harpy","church","wave","lion","lion","crown",115,NA,NA,NA,NA
"1215",2001,"Den Helder","Noord-Holland",NA,52.956281,4.760797,178.8,42.3,133.6,0,"yellow","red","black",NA,NA,NA,NA,NA,NA,"crown",270,NA,NA,NA,NA
"1216",2001,"Deurne","Noord-Brabant",NA,51.46422,5.795068,118.4,117,1.3,0,"black","red","yellow",NA,"cross",NA,NA,NA,NA,"saint willibrord",95,NA,NA,NA,NA
"1217",2001,"Deventer","Overijssel",NA,52.266075,6.155217,134.3,131.2,3.1,0,"red","white","black",NA,"eagle",NA,NA,"knight","knight","crown",705,NA,NA,NA,NA
"1218",2001,"Diemen","Noord-Holland",NA,52.338993,4.959189,14,12,2,0,"blue","white","black",NA,"duck",NA,NA,NA,NA,"crown",95,NA,NA,NA,NA
"1219",2001,"Dinkelland","Overijssel",NA,52.407617,6.89726,176.8,175.8,1.1,0,"blue","white","green",NA,"lion","cross",NA,NA,NA,"crown",70,NA,NA,NA,NA
"1220",2001,"Doesburg","Gelderland",NA,52.014288,6.139782,13,11.6,1.4,0,"white","red","yellow",NA,"stronghold","moon",NA,NA,NA,"crown",25,NA,NA,NA,NA
"1221",2001,"Doetinchem","Gelderland",NA,51.964699,6.293774,79.7,79.1,0.6,0,"white","blue","yellow",NA,"lion","flower","crown",NA,NA,"crown",375,NA,NA,NA,NA
"1222",2001,"Dongen","Noord-Brabant",NA,51.62871,4.938239,29.7,29.3,0.4,0,"red","white",NA,NA,NA,NA,NA,NA,NA,"crown",135,NA,NA,NA,NA
"1223",2001,"Dongeradeel","Friesland",NA,53.324884,5.996639,266.9,167.2,99.7,0,"red","white","blue","yellow","star","moon",NA,NA,NA,"crown",110,NA,NA,NA,NA
"1224",2001,"Dordrecht","Zuid-Holland",NA,51.813298,4.690093,99.5,79,20.5,0,"red","white",NA,NA,NA,NA,NA,"griffin","griffin","crown",950,NA,NA,NA,NA
"1225",2001,"Drechterland","Noord-Holland",NA,52.653307,5.183589,80.7,59.1,21.6,0,"white","yellow","green",NA,"sword","flower",NA,NA,NA,"crown",40,NA,NA,NA,NA
"1226",2001,"Drimmelen","Noord-Brabant",NA,51.708552,4.80349,119.4,96.1,23.3,0,"white","green","blue",NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA
"1227",2001,"Dronten","Flevoland",NA,52.534682,5.721809,423.9,333.9,90,0,"green","white",NA,NA,"lily","ring","pedestal","horse","horse","crown",125,NA,NA,NA,NA
"1228",2001,"Druten","Gelderland",NA,51.894084,5.594272,42.5,37.7,4.8,0,"white","green","black","yellow","lion",NA,NA,NA,NA,"crown",60,NA,NA,NA,NA
"1229",2001,"Duiven","Gelderland",NA,51.947458,6.01795,35.2,33.9,1.3,0,"blue","white","yellow","red","dove","shield","carbuncle",NA,NA,NA,85,NA,NA,NA,NA
"1230",2001,"Echt-Susteren","Limburg",NA,51.093224,5.907364,104.5,103.1,1.4,0,"red","blue","white","yellow","cross","branch",NA,"woman","woman","crown",160,NA,NA,NA,NA
"1231",2001,"Edam-Volendam","Noord-Holland",NA,52.504541,5.045998,24.8,16.3,8.5,0,"white","purple","red","green","bull","star",NA,NA,NA,"bear",85,NA,NA,NA,NA
"1232",2001,"Ede","Gelderland",NA,52.040168,5.664859,318.6,318.3,0.4,0,"yellow","blue",NA,NA,"dutch maiden","liberty hat","bible",NA,NA,NA,335,NA,NA,NA,NA
"1233",2001,"Eemnes","Utrecht",NA,52.253746,5.261275,33.7,31.1,2.6,0,"red","white","yellow",NA,"bisshop",NA,NA,NA,NA,"crown",25,NA,NA,NA,NA
"1234",2001,"Eemsmond","Groningen",NA,53.400344,6.64841,543.4,189.8,353.5,0,"green","yellow","blue","white","mermaid","lily","cross",NA,NA,"crown",80,NA,NA,NA,NA
"1235",2001,"Eersel","Noord-Brabant",NA,51.357808,5.315912,83.3,82.5,0.9,0,"black","yellow","white","red","stronghold","shield","lion",NA,NA,"crown",40,NA,NA,NA,NA
"1236",2001,"Eijsden-Margraten","Limburg",NA,50.81996,5.821457,78.3,77.4,0.9,0,"black","grey","red","yellow","eagle","cross",NA,NA,NA,"crown",95,NA,NA,NA,NA
"1237",2001,"Eindhoven","Noord-Brabant",NA,51.441642,5.469722,88.9,87.7,1.2,1,"red","white",NA,NA,"lion","horn",NA,NA,NA,"crown",1450,NA,NA,NA,NA
"1238",2001,"Elburg","Gelderland",NA,52.449263,5.834519,65.9,63.8,2.1,0,"blue","white","red","yellow","gatehouse","branch",NA,"lion","lion","crown",120,NA,NA,NA,NA
"1239",2001,"Emmen","Drenthe",NA,52.713237,6.955777,346.3,336.4,9.9,0,"white","black","green","yellow","plow","peat cutter",NA,"horse","horse","crown",440,NA,NA,NA,NA
"1240",2001,"Enkhuizen","Noord-Holland",NA,52.707566,5.27412,116.3,12.4,103.8,0,"red","yellow","white","black","herring","star","crown","woman",NA,NA,55,NA,NA,NA,NA
"1241",2001,"Enschede","Overijssel",NA,52.221537,6.893662,142.7,141,1.7,1,"white","red",NA,NA,"cross",NA,NA,"lion","lion","crown",1260,NA,NA,NA,NA
"1242",2001,"Epe","Gelderland",NA,52.345017,5.983654,157.4,156.3,1.1,0,"blue","yellow",NA,NA,"dutch maiden","liberty hat","bible",NA,NA,NA,135,NA,NA,NA,NA
"1243",2001,"Ermelo","Gelderland",NA,52.298665,5.629619,87.3,85.6,1.7,0,"blue","yellow","white","black","peacock","cross",NA,NA,NA,"crown",155,NA,NA,NA,NA
"1244",2001,"Etten-Leur","Noord-Brabant",NA,51.586886,4.667138,55.9,55.4,0.6,0,"red","white",NA,NA,"stronghold",NA,NA,NA,NA,"crown",125,NA,NA,NA,NA
"1245",2001,"Ferwerderadiel","Friesland",NA,53.337834,5.823835,133.2,97.7,35.5,0,"yellow","blue",NA,NA,"star",NA,NA,NA,NA,"crown",15,NA,NA,NA,NA
"1246",2001,"Geertruidenberg","Noord-Brabant",NA,51.702366,4.849978,29.6,26.6,3,0,"red","yellow","green","black","lion","spear",NA,NA,NA,"crown",55,NA,NA,NA,NA
"1247",2001,"Geldermalsen","Gelderland",NA,51.884365,5.229359,101.7,100,1.8,0,"yellow","red","blue","black","horse","lily","pillar",NA,NA,"crown",95,NA,NA,NA,NA
"1248",2001,"Geldrop-Mierlo","Noord-Brabant",NA,51.432447,5.58297,31.4,31,0.4,0,"yellow","blue","red",NA,"leaf","millrind",NA,NA,NA,"crown",125,NA,NA,NA,NA
"1249",2001,"Gemert-Bakel","Noord-Brabant",NA,51.555289,5.690366,123.3,122.5,0.8,0,"white","red","black","yellow","eagle","cross",NA,NA,NA,"crown",75,NA,NA,NA,NA
"1250",2001,"Gennep","Limburg",NA,51.697854,5.972675,50.4,47.7,2.7,0,"red","yellow",NA,NA,"cross","scissors",NA,NA,NA,"crown",70,NA,NA,NA,NA
"1251",2001,"Giessenlanden","Zuid-Holland",NA,51.865735,4.924345,65.1,63.6,1.5,0,"red","white","blue",NA,"wave",NA,NA,NA,NA,"crown",35,NA,NA,NA,NA
"1252",2001,"Gilze en Rijen","Noord-Brabant",NA,51.559855,4.909254,65.7,65.5,0.2,0,"blue","yellow",NA,NA,"saint peter",NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"1253",2001,"Goeree-Overflakkee","Zuid-Holland",NA,51.759197,4.116981,422.3,262,160.3,0,"white","green","black","blue","corn","wave",NA,NA,NA,"crown",110,NA,NA,NA,NA
"1254",2001,"Goes","Zeeland",NA,51.504646,3.89113,101.9,92.7,9.2,0,"red","white",NA,NA,"lion","goose",NA,NA,NA,"crown",175,NA,NA,NA,NA
"1255",2001,"Goirle","Noord-Brabant",NA,51.523677,5.064195,42.3,42.1,0.3,0,"white","blue","yellow","red","head",NA,NA,NA,NA,NA,60,NA,NA,NA,NA
"1256",2001,"Gooise Meren","Noord-Holland",NA,52.304762,5.139699,73.5,40,33.5,0,"yellow","black",NA,NA,"eagle","buckwheat",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",2001,"Gorinchem","Zuid-Holland",NA,51.837225,4.975829,21.9,18.9,3,0,"white","red",NA,NA,"gatehouse","shield",NA,"lion","lion","crown",120,NA,NA,NA,NA
"1258",2001,"Gouda","Zuid-Holland",NA,52.011521,4.710463,18.1,16.9,1.3,0,"red","white",NA,NA,"star",NA,NA,"lion","lion","crown",370,NA,NA,NA,NA
"1259",2001,"Grave","Noord-Brabant",NA,51.759005,5.73856,28,27.2,0.9,0,"yellow","red",NA,NA,"martlet","stronghold",NA,NA,NA,"crown",65,NA,NA,NA,NA
"1260",2001,"Groningen","Groningen",NA,53.219383,6.566502,83.8,78.1,5.7,1,"white","green",NA,NA,"eagle","heart",NA,"lion","lion","crown",1105,NA,NA,NA,NA
"1261",2001,"Grootegast","Groningen",NA,53.211132,6.274589,87.7,86.8,1,0,"red","white","yellow",NA,"stronghold",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"1262",2001,"Gulpen-Wittem","Limburg",NA,50.800934,5.897288,73.4,73.2,0.2,0,"white","blue",NA,NA,"lion","eagle","cross",NA,NA,"crown",75,NA,NA,NA,NA
"1263",2001,"Haaksbergen","Overijssel",NA,52.160665,6.7381,105.5,104.9,0.6,0,"red","blue","yellow",NA,"star",NA,NA,NA,NA,"crown",85,NA,NA,NA,NA
"1264",2001,"Haaren","Noord-Brabant",NA,51.602133,5.226712,58.6,57.7,0.8,0,"blue","white",NA,NA,"tree","millrind",NA,NA,NA,"crown",15,NA,NA,NA,NA
"1265",2001,"Haarlem","Noord-Holland",NA,52.387388,4.646219,32.1,29.2,2.9,0,"red","white","yellow",NA,"sword","star","cross","lion","lion","crown",700,NA,NA,NA,NA
"1266",2001,"Haarlemmerliede en Spaarnwoude","Noord-Holland",NA,52.414352,4.692848,21.2,19.2,2,0,"white","blue","red",NA,"lion",NA,NA,NA,NA,"crown",20,NA,NA,NA,NA
"1267",2001,"Haarlemmermeer","Noord-Holland",NA,52.300378,4.674359,185.3,178.7,6.6,0,"blue","white","yellow",NA,"corn","wave",NA,NA,NA,"crown",290,NA,NA,NA,NA
"1268",2001,"Halderberge","Noord-Brabant",NA,51.586263,4.513956,75.2,74.6,0.7,0,"green","white","red",NA,"stronghold","tree","duck",NA,NA,"crown",140,NA,NA,NA,NA
"1269",2001,"Hardenberg","Overijssel",NA,52.575408,6.616695,317.1,312.5,4.7,0,"yellow","blue","red",NA,"trefoil","wave",NA,NA,NA,"crown",170,NA,NA,NA,NA
"1270",2001,"Harderwijk","Gelderland",NA,52.342202,5.636742,48.3,38.6,9.7,0,"yellow","blue",NA,NA,"lion",NA,NA,"lion","lion","crown",245,NA,NA,NA,NA
"1271",2001,"Hardinxveld-Giessendam","Zuid-Holland",NA,51.83243,4.833641,19.4,16.9,2.4,0,"white","red","black","blue","water wheel","raven",NA,NA,NA,"crown",55,NA,NA,NA,NA
"1272",2001,"Haren","Groningen",NA,53.171826,6.605243,50.7,45.6,5.2,0,"white","blue","yellow","red","bell","eagle",NA,NA,NA,"crown",45,NA,NA,NA,NA
"1273",2001,"Harlingen","Friesland",NA,53.174638,5.425152,387.7,25,362.6,0,"yellow","blue","red","white","lily","cross",NA,"saint michael",NA,"crown",100,NA,NA,NA,NA
"1274",2001,"Hattem","Gelderland",NA,52.473931,6.068176,24.2,23.1,1.1,0,"blue","yellow",NA,NA,"lion","crown",NA,"lion","lion","crown",55,NA,NA,NA,NA
"1275",2001,"Heemskerk","Noord-Holland",NA,52.514146,4.682137,31.7,27.3,4.4,0,"blue","white",NA,NA,"lion",NA,NA,NA,NA,NA,155,NA,NA,NA,NA
"1276",2001,"Heemstede","Noord-Holland",NA,52.351063,4.6203,9.6,9.2,0.4,0,"yellow","red",NA,NA,"duck",NA,NA,"griffin","griffin","crown",70,NA,NA,NA,NA
"1277",2001,"Heerde","Gelderland",NA,52.390918,6.049638,80.4,78.8,1.7,0,"yellow","red","blue","white","sheep","ox","plow",NA,NA,NA,50,NA,NA,NA,NA
"1278",2001,"Heerenveen","Friesland",NA,52.960561,5.920522,187.8,180.9,6.9,0,"white","black","blue","red","wheel","sword","tree",NA,NA,"crown",240,NA,NA,NA,NA
"1279",2001,"Heerhugowaard","Noord-Holland",NA,52.662677,4.832477,40,38.4,1.6,0,"yellow","white","blue",NA,"corn","heron",NA,NA,NA,NA,125,NA,NA,NA,NA
"1280",2001,"Heerlen","Limburg",NA,50.888174,5.979499,45.5,45,0.5,0,"blue","yellow",NA,NA,"lion","crown",NA,NA,NA,"crown",665,NA,NA,NA,NA
"1281",2001,"Heeze-Leende","Noord-Brabant",NA,51.360442,5.59846,105,104,1,0,"yellow","red","green",NA,"horn",NA,NA,NA,NA,"oak",65,NA,NA,NA,NA
"1282",2001,"Heiloo","Noord-Holland",NA,52.601234,4.700493,19,18.7,0.3,0,"white","yellow","red","grey","cross",NA,NA,"griffin","lion","crown",80,NA,NA,NA,NA
"1283",2001,"Hellendoorn","Overijssel",NA,52.376905,6.459724,139,138.1,0.9,0,"blue","yellow","red","green","deer","tree",NA,NA,NA,"crown",95,NA,NA,NA,NA
"1284",2001,"Hellevoetsluis","Zuid-Holland",NA,51.831863,4.13181,46.3,31.6,14.7,0,"blue","red","green",NA,"ship","agnus dei","horn",NA,NA,"crown",190,NA,NA,NA,NA
"1285",2001,"Helmond","Noord-Brabant",NA,51.479255,5.65701,54.8,53.2,1.5,0,"white","red",NA,NA,"helmet",NA,NA,NA,NA,"crown",355,NA,NA,NA,NA
"1286",2001,"Hendrik-Ido-Ambacht","Zuid-Holland",NA,51.842397,4.639506,11.9,10.7,1.2,0,"white","red","black",NA,"cross",NA,NA,"lion","lion","crown",90,NA,NA,NA,NA
"1287",2001,"Hengelo","Overijssel",NA,52.257412,6.792772,61.8,60.9,0.9,0,"blue","white",NA,NA,"beehive","corn","bee",NA,NA,NA,565,NA,NA,NA,NA
"1288",2001,"Heumen","Gelderland",NA,51.764532,5.84315,41.5,39.9,1.7,0,"blue","yellow",NA,NA,"staff","lily","ermine",NA,NA,"crown",40,NA,NA,NA,NA
"1289",2001,"Heusden","Noord-Brabant",NA,51.733004,5.138279,81.2,78.9,2.4,0,"yellow","blue","red",NA,"wheel",NA,NA,"lion","lion","crown",195,NA,NA,NA,NA
"1290",2001,"Hillegom","Zuid-Holland",NA,52.295626,4.579176,13.5,12.9,0.6,0,"yellow","green","red",NA,"lily",NA,NA,NA,NA,NA,100,NA,NA,NA,NA
"1291",2001,"Hilvarenbeek","Noord-Brabant",NA,51.465175,5.15109,96.5,94.9,1.6,0,"yellow","blue","white","black","lion","key","ring",NA,NA,"crown",45,NA,NA,NA,NA
"1292",2001,"Hilversum","Noord-Holland",NA,52.22917,5.166897,46.4,45.6,0.7,0,"blue","yellow",NA,NA,"buckwheat",NA,NA,NA,NA,NA,360,NA,NA,NA,NA
"1293",2001,"Hof van Twente","Overijssel",NA,52.241427,6.591555,215.4,212.8,2.6,0,"yellow","green","white",NA,"tree","cross","flower",NA,NA,"crown",210,NA,NA,NA,NA
"1294",2001,"Hollands Kroon","Noord-Holland",NA,52.811859,5.00119,662.2,358.1,304.1,0,"grey","red","blue","green","lion","crown",NA,NA,NA,"crown",115,NA,NA,NA,NA
"1295",2001,"Hoogeveen","Drenthe",NA,52.728616,6.4901,129.3,127.7,1.6,0,NA,NA,NA,NA,"haystack","bee","beehive",NA,NA,"crown",310,NA,NA,NA,NA
"1296",2001,"Hoorn","Noord-Holland",NA,52.642365,5.060212,53.3,20.3,33,0,"red","white",NA,NA,"horn",NA,NA,NA,NA,"unicorn",230,NA,NA,NA,NA
"1297",2001,"Horst aan de Maas","Limburg",NA,51.423226,6.030317,191.9,188.6,3.3,0,"yellow","black","red","white","flower",NA,NA,NA,NA,"crown",160,NA,NA,NA,NA
"1298",2001,"Houten","Utrecht",NA,52.002991,5.18576,59,55.4,3.6,0,"white","red","blue",NA,NA,NA,NA,NA,NA,"crown",125,NA,NA,NA,NA
"1299",2001,"Huizen","Noord-Holland",NA,52.299465,5.243393,23.3,15.8,7.5,0,"yellow","red",NA,NA,"milkwoman",NA,NA,NA,NA,NA,195,NA,NA,NA,NA
"1300",2001,"Hulst","Zeeland",NA,51.280691,4.054887,251.8,201.4,50.4,0,"yellow","black",NA,NA,"lion","leaf",NA,NA,NA,"crown",55,NA,NA,NA,NA
"1301",2001,"IJsselstein","Utrecht",NA,52.017765,5.0403,21.7,21.2,0.5,0,"yellow","black",NA,NA,"cross",NA,NA,NA,NA,"crown",100,NA,NA,NA,NA
"1302",2001,"Kaag en Braassem","Zuid-Holland",NA,52.204135,4.631315,72.2,63.4,8.9,0,"white","green","purple",NA,"lion","moon","crown",NA,NA,"crown",75,NA,NA,NA,NA
"1303",2001,"Kampen","Overijssel",NA,52.557964,5.914462,161.8,142.6,19.2,0,"white","black",NA,NA,"stronghold",NA,NA,"lion","lion","crown",270,NA,NA,NA,NA
"1304",2001,"Kapelle","Zeeland",NA,51.484755,3.959631,49.6,37.1,12.5,0,"white","yellow","red","blue","church","cross","boar",NA,NA,"crown",25,NA,NA,NA,NA
"1305",2001,"Katwijk","Zuid-Holland",NA,52.19802,4.419943,31.1,24.5,6.6,0,"white","blue","yellow","red","tower","cross",NA,NA,NA,"crown",295,NA,NA,NA,NA
"1306",2001,"Kerkrade","Limburg",NA,50.865946,6.070549,22.1,21.9,0.2,0,"red","white",NA,NA,"saint lambert","lion","shield",NA,NA,NA,290,NA,NA,NA,NA
"1307",2001,"Koggenland","Noord-Holland",NA,52.652196,4.942015,84.1,80.5,3.6,0,"yellow","blue","white",NA,"ship","moon",NA,NA,"lion","crown",45,NA,NA,NA,NA
"1308",2001,"Kollumerland en Nieuwkruisland","Friesland",NA,53.305888,6.189109,116.4,109.8,6.6,0,"white","red","yellow","green","star",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"1309",2001,"Korendijk","Zuid-Holland",NA,51.810961,4.342386,100.5,77.3,23.2,0,"blue","white","yellow","green","corn",NA,NA,"lion","lion","crown",45,NA,NA,NA,NA
"1310",2001,"Krimpen aan den IJssel","Zuid-Holland",NA,51.914353,4.596233,9,7.8,1.2,0,"green","yellow",NA,NA,"moon",NA,NA,NA,NA,NA,190,NA,NA,NA,NA
"1311",2001,"Krimpenerwaard","Zuid-Holland",NA,51.982222,4.781667,161.3,161.3,0,0,"green","yellow",NA,NA,"lion","tower","star",NA,NA,"crown",195,NA,NA,NA,NA
"1312",2001,"Laarbeek","Noord-Brabant",NA,51.538447,5.621273,56.2,55.4,0.8,0,"blue","green","red","white","millrind","wave","cross",NA,NA,"crown",90,NA,NA,NA,NA
"1313",2001,"Landerd","Noord-Brabant",NA,51.726775,5.659492,70.7,70.4,0.3,0,"white","red","green",NA,"martlet","flower",NA,NA,NA,"crown",20,NA,NA,NA,NA
"1314",2001,"Landgraaf","Limburg",NA,50.892765,6.022408,24.7,24.6,0.1,0,"yellow","blue","red","black","staff","lion","lily",NA,NA,"crown",140,NA,NA,NA,NA
"1315",2001,"Landsmeer","Noord-Holland",NA,52.440338,4.920923,26.5,22.6,3.9,0,"red","white","black",NA,"goose","arrow",NA,NA,NA,NA,40,NA,NA,NA,NA
"1316",2001,"Langedijk","Noord-Holland",NA,52.686711,4.783899,27,24,3,0,"yellow","red","black",NA,"lion",NA,NA,NA,NA,"crown",45,NA,NA,NA,NA
"1317",2001,"Lansingerland","Zuid-Holland",NA,51.998714,4.516263,56.4,54.3,2.1,0,"yellow","white","green","red","star","diamond",NA,NA,NA,"crown",135,NA,NA,NA,NA
"1318",2001,"Laren","Noord-Holland",NA,52.256817,5.224155,12.4,12.4,0,0,"blue","yellow",NA,NA,"letter",NA,NA,NA,NA,NA,80,NA,NA,NA,NA
"1319",2001,"Leek","Groningen",NA,53.161611,6.390616,64.3,63.3,1,0,"green","white","black",NA,"knight","horse",NA,NA,NA,"crown",35,NA,NA,NA,NA
"1320",2001,"Leerdam","Zuid-Holland",NA,51.894313,5.096927,34.4,33.8,0.6,0,"yellow","red",NA,NA,"gatehouse",NA,NA,"lion","lion","crown",80,NA,NA,NA,NA
"1321",2001,"Leeuwarden","Friesland",NA,53.201233,5.799913,167,151.7,15.3,0,"blue","yellow",NA,NA,"lion",NA,NA,NA,NA,"crown",965,NA,NA,NA,NA
"1322",2001,"Leiden","Zuid-Holland",NA,52.160114,4.49701,23.3,22,1.3,1,"red","white",NA,NA,"key",NA,NA,NA,NA,"lion",885,NA,NA,NA,NA
"1323",2001,"Leiderdorp","Zuid-Holland",NA,52.150985,4.528173,12.3,11.6,0.7,0,"white","red","blue",NA,"ket","wave",NA,NA,NA,NA,140,NA,NA,NA,NA
"1324",2001,"Leidschendam-Voorburg","Zuid-Holland",NA,52.087731,4.399385,35.6,32.7,2.9,0,"white","blue","red","black","tower","wave","moon",NA,NA,"crown",715,NA,NA,NA,NA
"1325",2001,"Lelystad","Flevoland",NA,52.518537,5.471422,765.5,231.5,533.9,0,"yellow","blue","white",NA,"lily","shield",NA,"morse","morse","crown",390,NA,NA,NA,NA
"1326",2001,"Leudal","Limburg",NA,51.261966,5.890997,164.9,162.8,2.1,0,"yellow","red","blue",NA,"horn","staff",NA,NA,NA,"crown",190,NA,NA,NA,NA
"1327",2001,"Leusden","Utrecht",NA,52.131793,5.429469,58.9,58.6,0.3,0,"green","red","black","white","leaf","lily","cross",NA,NA,"crown",180,NA,NA,NA,NA
"1328",2001,"Lingewaal","Gelderland",NA,51.838089,5.076384,54.5,50.4,4.1,0,"white","yellow","red","grey","martlet","gatehouse",NA,"lion","lion","crown",35,NA,NA,NA,NA
"1329",2001,"Lingewaard","Gelderland",NA,51.903891,5.935221,69.1,62.2,6.9,0,"white","blue","yellow","pink","swan","stronghold",NA,NA,NA,"crown",165,NA,NA,NA,NA
"1330",2001,"Lisse","Zuid-Holland",NA,52.25793,4.557483,16.1,15.7,0.4,0,"yellow","blue",NA,NA,"lion",NA,NA,NA,NA,NA,85,NA,NA,NA,NA
"1331",2001,"Lochem","Gelderland",NA,52.158665,6.409816,215.9,213.2,2.7,0,"yellow","blue",NA,NA,"lion","tower","flower",NA,NA,"crown",85,NA,NA,NA,NA
"1332",2001,"Loon op Zand","Noord-Brabant",NA,51.627014,5.072009,50.7,50.2,0.6,0,"white","yellow","black","red","horn","hammer",NA,NA,NA,NA,45,NA,NA,NA,NA
"1333",2001,"Lopik","Utrecht",NA,51.974861,4.945148,79,75.8,3.2,0,"yellow","blue","red","white","crown",NA,NA,NA,NA,NA,35,NA,NA,NA,NA
"1334",2001,"Loppersum","Groningen",NA,53.332175,6.747987,112,111,1,0,"red","white","yellow",NA,"eagle","key","lance",NA,NA,"crown",30,NA,NA,NA,NA
"1335",2001,"Losser","Overijssel",NA,52.262852,7.005785,99.6,99.8,0.8,0,"white","red",NA,NA,"cross","bisshop",NA,NA,NA,NA,75,NA,NA,NA,NA
"1336",2001,"Maasdriel","Gelderland",NA,51.768907,5.323304,75.5,66,9.4,0,"blue","red","white","yellow","church","moon","parrot",NA,NA,"crown",75,NA,NA,NA,NA
"1337",2001,"Maasgouw","Limburg",NA,51.167805,5.88414,58,45.8,12.2,0,"blue","white","yellow",NA,"sword","staff",NA,NA,NA,"crown",65,NA,NA,NA,NA
"1338",2001,"Maassluis","Zuid-Holland",NA,51.922607,4.254566,10.1,8.5,1.6,0,"blue","white",NA,NA,"lable","wave",NA,NA,NA,"sword",200,NA,NA,NA,NA
"1339",2001,"Maastricht","Limburg",NA,50.851368,5.690973,60,56.8,3.2,1,"red","white",NA,NA,"star",NA,NA,NA,NA,"angel",780,NA,NA,NA,NA
"1340",2001,"Marum","Groningen",NA,53.146252,6.267326,64.9,64.5,0.4,0,"white","green","red",NA,"mountain","corn","trefoil",NA,NA,"crown",20,NA,NA,NA,NA
"1341",2001,"Medemblik","Noord-Holland",NA,52.767447,5.106918,257.6,121.8,135.8,0,"yellow","black","blue",NA,NA,NA,NA,"lion","lion","crown",125,NA,NA,NA,NA
"1342",2001,"Meerssen","Limburg",NA,50.884943,5.752637,27.6,27.1,0.5,0,"yellow","blue","black",NA,"eagle","lily",NA,NA,NA,NA,90,NA,NA,NA,NA
"1343",2001,"Meierijstad","Noord-Brabant",NA,51.613704,5.548213,185.5,184.1,1.4,0,NA,NA,NA,NA,"cross","moon","stronghold",NA,NA,"crown",NA,NA,NA,NA,NA
